index,component,image,label_ids,label_names,is_empty
60,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_006__5-Cents_usa_jpg.rf.244fe51d0b401cda215cfae1784d3658.jpg,,,1
61,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_23_jpg.rf.00b7ccdc55e8b2eb85f7732b51eb1f2d.jpg,,,1
62,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8452_jpeg.rf.c937ad4a77fb72f36260ea123e1fe5f5.jpg,10,KHR_10000,0
63,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4493_jpg.rf.c76dd255ec075249cc36adeb8c2f739d.jpg,,,1
64,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8463_jpeg.rf.aba3def15948e01dbd12d8d31275152f.jpg,10 10 10 10,KHR_10000 KHR_10000 KHR_10000 KHR_10000,0
65,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5632_JPG.rf.91c650a22ef7b2673d3a59f722224306.jpg,6,KHR_500,0
66,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_100_usd_total_100Dollar_183_jpg.rf.d4f4dc76e6dce131f09464d1ad63adb7_corner_bl_vis0p7.jpg,5,USD_100,0
67,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001103_khr_1000.jpg,7,KHR_1000,0
68,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4485_jpg.rf.e30f2bd24b8e2898dfb21426ed59588b.jpg,,,1
69,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8461_jpeg.rf.55e02fd71f44056d12afc507d1bb8fa6.jpg,10 10,KHR_10000 KHR_10000,0
70,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4493_jpg.rf.c2ff64adcc1b634cd75ae4a17e6999bd.jpg,,,1
71,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5743_png.rf.ff29e0290e5cfcc916bc6e5d678056ec.jpg,7 7 7,KHR_1000 KHR_1000 KHR_1000,0
72,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6415_jpg.rf.f2ffb7306366ec24e2e67cfc2b8ae1d7.jpg,,,1
73,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4676_jpg.rf.652fed22bc70c7aca94b01c273972227.jpg,,,1
74,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_102_jpeg_jpg.rf.3b06a345c5d59d5dc6480747f35173f8.jpg,3,USD_20,0
75,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000929_usd_1.jpg,0,USD_1,0
76,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6599_jpg.rf.d8321320e508154b1c1a2e8e963a5f39.jpg,7,KHR_1000,0
77,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000653_usd_100.jpg,5,USD_100,0
78,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_S14_jpg.rf.c1af9004bdf21a77677fb20343844dcb.jpg,,,1
79,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_107_jpeg_jpg.rf.85789245c49056a81e4d0affc9194eb6.jpg,3,USD_20,0
80,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_500_khmer_scan_IMG_5656_JPG_jpg.rf.d24295c0413a3e4653671c50feabdf02_center_y_vis0p7.jpg,6,KHR_500,0
81,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000933_khr_50000.jpg,12,KHR_50000,0
82,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5465_jpg.rf.99661c64b637dbd8602911cca11f1974.jpg,,,1
83,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000923_khr_1000.jpg,7,KHR_1000,0
84,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_102_jpg.rf.6855efce6b854c48420e8c165605c707.jpg,1,USD_5,0
85,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_10000_khmer_scan_photo_11_2026-01-02_21-25-15_jpg.rf.1c68b1d4b5c4de8e2aea22cf3b93060e_corner_tl_vis0p7.jpg,10,KHR_10000,0
86,clean_real_replay,data/cashsnap_v1/images/train/billsbank_100Dollar_100_jpg.rf.e9f047b64dad25237cb3ea92eadc8dc9.jpg,5,USD_100,0
87,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000015_usd_50.jpg,4,USD_50,0
88,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001160_khr_20000.jpg,11,KHR_20000,0
89,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_msg-553567819-533026_jpg.rf.adb99e6b4747566b438f531b1f8bab60.jpg,,,1
90,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000282_khr_50000.jpg,12,KHR_50000,0
91,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6599_jpg.rf.4e2118c3071bbde3b937ff088921364d.jpg,7,KHR_1000,0
92,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000039_khr_10000.jpg,10,KHR_10000,0
93,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001216_khr_50000.jpg,12,KHR_50000,0
94,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_104_jpg.rf.5d6206440573dd86fdad68d1a78938c3.jpg,1,USD_5,0
95,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_105_jpg.rf.9f982912cddf0aa9aaed4ee6cb9278d3.jpg,4,USD_50,0
96,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_103_jpeg_jpg.rf.4382c1272fc656448284f2b953426f81.jpg,3,USD_20,0
97,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_20241112_0009_jpg.rf.59d19c416128634948493c19b054a324.jpg,12 12,KHR_50000 KHR_50000,0
98,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5677_JPG.rf.e8c14febfc0ae90106d71104af1417d3_center_x_vis0p7.jpg,9,KHR_5000,0
99,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6600_jpg.rf.f6a0facc68405deb4d7a387b80c60572.jpg,7,KHR_1000,0
100,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_10_usd_total_10Dollar_100_jpeg_jpg.rf.1f4ac7064bacfe304efa752b802fcd55_center_y_vis0p5.jpg,2,USD_10,0
101,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_101_jpg.rf.316c5cd765dda6cda5cdf8749d6acab1.jpg,1,USD_5,0
102,clean_real_replay,data/cashsnap_v1/images/train/khmer_us_currency_IMG_2147_jpg.rf.ccf40a6d2d9f466ffaf08ede18edf898.jpg,8,KHR_2000,0
103,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4664_jpg.rf.cbaf9ebf288f7aea0cb60cd62a49fa01.jpg,,,1
104,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_106_jpg.rf.5b7956987f24a71337b9c7759cc21a70.jpg,2,USD_10,0
105,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001116_usd_100.jpg,5,USD_100,0
106,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_006__1-Dime_usa_jpg.rf.0d2302e0e3c59fb4b9b1f82330e045bb.jpg,,,1
107,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_109_JPG_jpg.rf.ecd0cb677c80291b93e924464284eac8.jpg,1,USD_5,0
108,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4667_jpg.rf.108ae642b36b51e7f75527c84266e7ae.jpg,,,1
109,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_109_JPG_jpg.rf.64b7cc9adbb0b8b193b757fcd98bbd8e.jpg,1,USD_5,0
110,high_risk_class_protectors,data/cashsnap_v1/images/train/billsbank_100Dollar_102_jpg.rf.eeefe94e79eab6dc6b7f44217fded98f.jpg,5,USD_100,0
111,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4676_jpg.rf.783cc1c06e52e532858c2ca4bda588f0.jpg,,,1
112,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_107_jpg.rf.8212eb895cc253add157681c933082d0.jpg,1,USD_5,0
113,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6597_jpg.rf.9eb611e39cd23a855d4e9d9327739f6b.jpg,7,KHR_1000,0
114,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4676_jpg.rf.783cc1c06e52e532858c2ca4bda588f0.jpg,,,1
115,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6420_jpg.rf.b764f0bc76164c5d64030cd177c019ca.jpg,,,1
116,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4520_jpg.rf.16c90b96e0dd7b9247675c217b99b8d9.jpg,,,1
117,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_photo_6_2026-01-02_21-20-08_jpg.rf.dff1a1dbb01d2a1bae0a4d512f5f1345.jpg,8,KHR_2000,0
118,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000333_khr_5000.jpg,9,KHR_5000,0
119,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6413_jpg.rf.b0f3e56244ebbaac732f11b1bbcd918c.jpg,,,1
120,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000260_usd_20.jpg,3,USD_20,0
121,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_105_jpeg_jpg.rf.5a3fc255b4b83516b4ffc9ec918dbd76.jpg,3,USD_20,0
122,clean_real_replay,data/cashsnap_v1/images/train/billsbank_100Dollar_107_jpg.rf.124075afca13d918b189d05c7e00d9f9.jpg,5,USD_100,0
123,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000155_usd_100.jpg,5,USD_100,0
124,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_106_jpg.rf.16eeeb6402e7d9195a1a988c49274332.jpg,4,USD_50,0
125,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4483_jpg.rf.d591a6a9acd7431dda5afe6c3bb0bd4a.jpg,,,1
126,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8450_jpeg.rf.3811bc26bf484503ad9896eb8fa1927f.jpg,10,KHR_10000,0
127,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000489_khr_20000.jpg,11,KHR_20000,0
128,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000017_khr_10000.jpg,10,KHR_10000,0
129,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001173_khr_10000.jpg,10,KHR_10000,0
130,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_S13_jpg.rf.494678fd8c2c8f51ce2a75013985a59a.jpg,,,1
131,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_101_png_jpg.rf.7503618b6d3fa22c280e1bdb0a2244a8.jpg,4,USD_50,0
132,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_20000_khmer_scan_IMG_8509_jpeg_jpg.rf.791c6cbbea5cdc087e3de75a86f9b8ee_center_x_vis0p5.jpg,11,KHR_20000,0
133,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001209_khr_20000.jpg,11,KHR_20000,0
134,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_photo_11_2026-01-02_21-20-08_jpg.rf.411682e3e16f23337c449b8f274728b6.jpg,8,KHR_2000,0
135,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_photo_8_2026-01-02_21-20-08_jpg.rf.5a04fbe33027b2b6d8a93f5259aa3047.jpg,8,KHR_2000,0
136,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6457_jpg.rf.e6ded14a45d7a89a7f8bcd2e328bcd05.jpg,9,KHR_5000,0
137,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_IMG_8539-2_jpeg_jpg.rf.ec15535108bdbdb19126cd8a51a2a7c7.jpg,12,KHR_50000,0
138,clean_real_replay,data/cashsnap_v1/images/train/khmer_us_currency_IMG_2147_jpg.rf.ccf40a6d2d9f466ffaf08ede18edf898.jpg,8,KHR_2000,0
139,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_103_jpg.rf.db7296f3b58f6c46d54b2930547518fd.jpg,1,USD_5,0
140,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000039_khr_10000.jpg,10,KHR_10000,0
141,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5459_jpg.rf.944eefc7624a13dbfe72b9a56e6fd434.jpg,,,1
142,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8449_jpeg.rf.c792eb4a5a6b298f58bb0ab5e8340950.jpg,10,KHR_10000,0
143,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_006__5-Cents_usa_jpg.rf.244fe51d0b401cda215cfae1784d3658.jpg,,,1
144,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_S14_jpg.rf.e6922a61c2e4d5c9badeb3a034df4535.jpg,,,1
145,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6446_jpg.rf.8188189b13bc4af22bcafe21c97dc7a7.jpg,9,KHR_5000,0
146,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_IMG_8540-2_jpeg_jpg.rf.a86e0cd51d38638a7f707a0382bd85ba_corner_bl_vis0p7.jpg,12,KHR_50000,0
